politician,politicianDescription,image,politicianLabel,date_of_birth
http://www.wikidata.org/entity/Q18215076,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nuihau%20Laurey.jpg,Nuihau Laurey,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18215234,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Manable%20mars%202011.JPG,Christian Manable,1948-06-19T00:00:00Z
http://www.wikidata.org/entity/Q18222250,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89mission%20de%20radio%20Europe%20Midi%20-%205%20septembre%202014%2034.JPG,Laura Slimani,1989-08-23T00:00:00Z
http://www.wikidata.org/entity/Q182786,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20Salon%20du%20livre%202012%20-%20Herv%C3%A9%20Gaymard%20-%20001.jpg,Hervé Gaymard,1960-05-31T00:00:00Z
http://www.wikidata.org/entity/Q18327350,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9rard%20Vandenbroucke%202015.png,Gérard Vandenbroucke,1948-01-28T00:00:00Z
http://www.wikidata.org/entity/Q18414743,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Tuihani%20Marcel.jpg,Marcel Tuihani,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1844180,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89ric%20Ciotti%20%282%29.jpg,Éric Ciotti,1965-09-28T00:00:00Z
http://www.wikidata.org/entity/Q1862692,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20RS.JPG,Rudy Salles,1954-07-30T00:00:00Z
http://www.wikidata.org/entity/Q18744810,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Herrmann%2030%20janvier%202015.jpg,Robert Herrmann,1955-03-17T00:00:00Z
http://www.wikidata.org/entity/Q18744821,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Mission%20d%27information%20Hadopi%20juillet%202015%20%2819539624092%29.jpg,Loïc Hervé,1980-06-08T00:00:00Z
http://www.wikidata.org/entity/Q18744905,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/NDA%2C%20Olivier%20et%20Mor%C3%A9%20%28cropped%29.jpg,Philippe Olivier,1961-08-30T00:00:00Z
http://www.wikidata.org/entity/Q18744955,French politician and audioprothesist,http://commons.wikimedia.org/wiki/Special:FilePath/Benoitroy1.jpg,Benoît Roy,1962-01-30T00:00:00Z
http://www.wikidata.org/entity/Q188160,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Vlasto%20par%20Claude%20Truong-Ngoc%20mai%202013.jpg,Dominique Vlasto,1946-08-14T00:00:00Z
http://www.wikidata.org/entity/Q188160,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Vlasto%2C%20Dominique-9888.jpg,Dominique Vlasto,1946-08-14T00:00:00Z
http://www.wikidata.org/entity/Q1887194,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20Bloche-100208.jpg,Patrick Bloche,1956-07-04T00:00:00Z
http://www.wikidata.org/entity/Q1892814,Canadian lawyer and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Mulcair%202011-04-23%20B.jpg,Thomas Mulcair,1954-10-24T00:00:00Z
http://www.wikidata.org/entity/Q1905371,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Vaillant1%20%285%29.JPG,Daniel Vaillant,1949-07-19T00:00:00Z
http://www.wikidata.org/entity/Q19060410,French officer,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Tauzin%20.jpg,Didier Tauzin,1950-09-24T00:00:00Z
http://www.wikidata.org/entity/Q1922673,French politician and barrister,http://commons.wikimedia.org/wiki/Special:FilePath/Gilbert%20Collard%20-%20salon%20du%20livre%20de%20Paris%202010.JPG,Gilbert Collard,1948-02-03T00:00:00Z
http://www.wikidata.org/entity/Q19628627,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Ey-dg-meddah.jpg,Évelyne Yonnet,1954-10-09T00:00:00Z
http://www.wikidata.org/entity/Q19628703,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Mathieu%20Darnaud.jpeg,Mathieu Darnaud,1975-07-11T00:00:00Z
http://www.wikidata.org/entity/Q19628756,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Barlin%20-%20Quatre%20jours%20de%20Dunkerque%2C%20%C3%A9tape%203%2C%208%20mai%202015%2C%20d%C3%A9part%20%28C21%29.JPG,Michel Dagbert,1962-01-28T00:00:00Z
http://www.wikidata.org/entity/Q19629275,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Juliette%20M%C3%A9adel.jpg,Juliette Méadel,1974-04-17T00:00:00Z
http://www.wikidata.org/entity/Q1967563,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Ange%20Ginesy.jpg,Charles-Ange Ginésy,1956-05-14T00:00:00Z
http://www.wikidata.org/entity/Q19799869,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%A9d%C3%A9ric%20Bierry%20par%20Claude%20Truong-Ngoc%20mai%202015.jpg,Frédéric Bierry,1966-04-21T00:00:00Z
http://www.wikidata.org/entity/Q198005,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Aur%C3%A9lie%20Filippetti%20-%20Semanticpedia%202012%20-%20002.jpg,Aurélie Filippetti,1973-06-17T00:00:00Z
http://www.wikidata.org/entity/Q19887794,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Lana%20Tetuanui.jpg,Lana Tetuanui,1970-02-23T00:00:00Z
http://www.wikidata.org/entity/Q19947773,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Martine%20Vassal%20UDG.jpg,Martine Vassal,1962-03-29T00:00:00Z
http://www.wikidata.org/entity/Q19956531,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Manier.jpg,Didier Manier,1962-02-23T00:00:00Z
http://www.wikidata.org/entity/Q20089158,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Leboucher.jpg,Michel Leboucher,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20089181,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9bastien%20Lecornu.jpg,Sébastien Lecornu,1986-06-11T00:00:00Z
http://www.wikidata.org/entity/Q2020823,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Dussopt.jpg,Olivier Dussopt,1978-08-16T00:00:00Z
http://www.wikidata.org/entity/Q203793,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Xavier.Bertrand.jpg,Xavier Bertrand,1965-03-21T00:00:00Z
http://www.wikidata.org/entity/Q2040280,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20Terrasse%20-%20D%C3%A9bat%20gaz%20de%20schiste.jpg,Pascal Terrasse,1964-10-26T00:00:00Z
http://www.wikidata.org/entity/Q2057943,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20Roy%20-%202010.jpg,Patrick Roy,1957-08-30T00:00:00Z
http://www.wikidata.org/entity/Q20667554,"mayor of Saint-Aubin, Landes, in France",http://commons.wikimedia.org/wiki/Special:FilePath/Stephane-delpeyrat-vincent.JPG,Stéphane Delpeyrat-Vincent,1968-03-13T00:00:00Z
http://www.wikidata.org/entity/Q2067897,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Huchon%20Gay%20Pride%20Paris%202008.jpg,Jean-Paul Huchon,1946-07-29T00:00:00Z
http://www.wikidata.org/entity/Q20742528,,http://commons.wikimedia.org/wiki/Special:FilePath/El%20lehendakari%20se%20re%C3%BAne%20con%20el%20presidente%20de%20la%20comunidad%20de%20aglomeraci%C3%B3n%20del%20Pa%C3%ADs%20Vasco%2C%20Jean-Ren%C3%A9%20Etchegaray.jpg,Jean-René Etchegaray,1952-03-06T00:00:00Z
http://www.wikidata.org/entity/Q20751699,French kayaker and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nathalie%20Koenders.jpg,Nathalie Koenders,1977-03-01T00:00:00Z
http://www.wikidata.org/entity/Q20807844,French politician and writer,http://commons.wikimedia.org/wiki/Special:FilePath/Marl%C3%A8ne%20Schiappa%20lors%20de%20la%20campagne%20Le%20Mans%20pour%20tous.jpg,Marlène Schiappa,1982-11-18T00:00:00Z
http://www.wikidata.org/entity/Q20857507,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Danielle-Simmonet-20130927.jpg,Danielle Simonnet,1971-07-02T00:00:00Z
http://www.wikidata.org/entity/Q2087549,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Boulland%20par%20Claude%20Truong-Ngoc%20mai%202013.jpg,Philippe Boulland,1955-08-18T00:00:00Z
http://www.wikidata.org/entity/Q2093665,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Laurent.jpg,Pierre Laurent,1957-07-01T00:00:00Z
http://www.wikidata.org/entity/Q20961957,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20Najdovski.jpg,Christophe Najdovski,1969-08-09T00:00:00Z
http://www.wikidata.org/entity/Q20962474,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Arnaud%20Viala.jpg,Arnaud Viala,1974-12-04T00:00:00Z
http://www.wikidata.org/entity/Q20991576,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/MarineBrenier%20%28cropped%29.jpg,Marine Brenier,1986-08-11T00:00:00Z
http://www.wikidata.org/entity/Q20995386,,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Chain-Larch%C3%A9.jpg,Anne Chain-Larché,1958-04-11T00:00:00Z
http://www.wikidata.org/entity/Q21094934,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/SSF2014%20-%20Pierre%20de%20Saintignon%20-%201.jpg,Pierre de Saintignon,1948-05-22T00:00:00Z
http://www.wikidata.org/entity/Q2109562,President of French Polynesia,http://commons.wikimedia.org/wiki/Special:FilePath/Gaston%20Tong%20Sang%20March%C3%A9%20Papeete.JPG,Gaston Tong Sang,1949-08-07T00:00:00Z
http://www.wikidata.org/entity/Q2114685,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Poletti%20B%C3%A9reng%C3%A8re.JPG,Bérengère Poletti,1959-10-14T00:00:00Z
http://www.wikidata.org/entity/Q2114752,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sabine-buis%2001335.jpg,Sabine Buis,1970-09-15T00:00:00Z
http://www.wikidata.org/entity/Q21174807,"mayor of Grigny, in Essonne, France",http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Rio.jpg,Philippe Rio,1974-08-26T00:00:00Z
http://www.wikidata.org/entity/Q21294609,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9bastien%20Chenu.jpg,Sébastien Chenu,1973-04-13T00:00:00Z
http://www.wikidata.org/entity/Q21294706,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Klein.jpg,Olivier Klein,1967-02-16T00:00:00Z
http://www.wikidata.org/entity/Q21418305,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Calais%20-%20Manifestation%20contre%20les%20clandestins%2C%20l%27immigration-invasion%20et%20l%27islamisation%20de%20l%27Europe%2C%208%20novembre%202015%20%2844%29.JPG,Kévin Reche,1994-04-15T00:00:00Z
http://www.wikidata.org/entity/Q2142823,French businessman,http://commons.wikimedia.org/wiki/Special:FilePath/Thierry%20Breton%202011.jpg,Thierry Breton,1955-01-15T00:00:00Z
http://www.wikidata.org/entity/Q2150162,member of the National Assembly of France,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Malli%C3%A9.jpg,Richard Mallié,1948-10-26T00:00:00Z
http://www.wikidata.org/entity/Q215569,"French politician, prime minister (1995-1997) and mayor of Bordeaux",http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Jupp%C3%A9%20%C3%A0%20Qu%C3%A9bec%20en%202015%20%28cropped%202%29.jpg,Alain Juppé,1945-08-15T00:00:00Z
http://www.wikidata.org/entity/Q21601788,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%A9nin-Beaumont%20-%20Second%20tour%20des%20%C3%A9lections%20r%C3%A9gionales%20en%20Nord-Pas-de-Calais-Picardie%2C%2013%20d%C3%A9cembre%202015%20%2829%29.JPG,Hortense de Méreüil,1965-03-12T00:00:00Z
http://www.wikidata.org/entity/Q2161575,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20JeanClaudePerez%20d%C3%A9put%C3%A9.jpg,Jean-Claude Perez,1964-03-31T00:00:00Z
http://www.wikidata.org/entity/Q21634526,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Charles-%C3%89ric%20Lemaignen%20pr%C3%A9sentation%20tram%20Orl%C3%A9ans.jpg,Charles-Éric Lemaignen,1952-04-19T00:00:00Z
http://www.wikidata.org/entity/Q217070,Prime Minister of France,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Fabius%20-%20Royal%20%26%20Zapatero%27s%20meeting%20in%20Toulouse%20for%20the%202007%20French%20presidential%20election%200538%202007-04-19.jpg,Laurent Fabius,1946-08-20T00:00:00Z
http://www.wikidata.org/entity/Q21708684,"mayor of Digne-les-Bains, France, since 2014",http://commons.wikimedia.org/wiki/Special:FilePath/Maire%20de%20Digne%20%C3%A0%20la%20restitution%20de%20OPL%202016.JPG,Patricia Granet,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21761190,"French politician, mayor of Châteauroux, France, since 2014",http://commons.wikimedia.org/wiki/Special:FilePath/Gil%20Averous.jpg,Gil Avérous,1973-07-12T00:00:00Z
http://www.wikidata.org/entity/Q21974446,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Julliard%20-%20F%C3%A9vrier%202013%20%282%29.jpg,Bruno Juilliard,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22055871,French politician and cardiologist,http://commons.wikimedia.org/wiki/Special:FilePath/YN2015.jpg,Yannick Neuder,1969-03-15T00:00:00Z
http://www.wikidata.org/entity/Q22248835,French politician and teacher,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Bron.jpg,Marc Bron,1962-07-20T00:00:00Z
http://www.wikidata.org/entity/Q2254052,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Mich%C3%A8le%20Tabarot.jpg,Michèle Tabarot,1962-10-13T00:00:00Z
http://www.wikidata.org/entity/Q22683089,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Plowy%20-%20Audrey%20Azoulay.jpg,Audrey Azoulay,1972-08-04T00:00:00Z
http://www.wikidata.org/entity/Q22687837,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Romainjoron2011.JPG,Romain Joron,1968-09-13T00:00:00Z
http://www.wikidata.org/entity/Q2271318,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DeputeXIVeLegVeRep-Laurence%20Dumont2.jpg,Laurence Dumont,1958-06-02T00:00:00Z
http://www.wikidata.org/entity/Q2271848,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Censi%20-%20Sarkozy%27s%20meeting%20in%20Toulouse%20for%20the%202007%20French%20presidential%20election%200082%202007-04-12.jpg,Yves Censi,1964-02-08T00:00:00Z
http://www.wikidata.org/entity/Q2277769,French researcher and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20Attard.jpg,Isabelle Attard,1969-11-14T00:00:00Z
http://www.wikidata.org/entity/Q2277782,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Clotilde%20Valter%202015%20Tour%20de%20France%20%282%29.jpg,Clotilde Valter,1962-06-24T00:00:00Z
http://www.wikidata.org/entity/Q2287847,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Simon%20sutour.jpg,Simon Sutour,1952-08-18T00:00:00Z
http://www.wikidata.org/entity/Q2288853,"French actress, writer and politician",http://commons.wikimedia.org/wiki/Special:FilePath/Pauline%20Delpech.jpg,Pauline Delpech,1981-08-20T00:00:00Z
http://www.wikidata.org/entity/Q228977,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Martine%20Aubry%20-%20avril%202012%20%283%29%20crop.jpg,Martine Aubry,1950-08-08T00:00:00Z
http://www.wikidata.org/entity/Q23058507,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Cormand%202016%20Pantin.jpg,David Cormand,1974-11-30T00:00:00Z
http://www.wikidata.org/entity/Q2310095,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-H%C3%A9l%C3%A8ne%20Amiable.jpg,Marie-Hélène Amiable,1960-03-14T00:00:00Z
http://www.wikidata.org/entity/Q2321787,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Bayrou%20Bercy%202007-04-18%20n13.jpg,Valérie Létard,1962-10-13T00:00:00Z
http://www.wikidata.org/entity/Q23374860,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Julien%20Dive.jpg,Julien Dive,1985-05-21T00:00:00Z
http://www.wikidata.org/entity/Q23384045,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20LEDOUX.jpg,Vincent Ledoux,1966-06-21T00:00:00Z
http://www.wikidata.org/entity/Q23393145,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Pascal%20Th%C3%A9venot.jpg,Pascal Thévenot,1966-06-03T00:00:00Z
http://www.wikidata.org/entity/Q2368327,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Millon.jpg,Charles Millon,1945-11-12T00:00:00Z
http://www.wikidata.org/entity/Q2370745,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Claudine%20Schmid.jpg,Claudine Schmid,1955-09-13T00:00:00Z
http://www.wikidata.org/entity/Q2374594,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Guyonvarc%27h.jpg,Christian Guyonvarc'h,1964-12-29T00:00:00Z
http://www.wikidata.org/entity/Q2379348,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Besson%20medaille%20FDevouard%20IMG%201014-b.jpg,Éric Besson,1958-04-02T00:00:00Z
http://www.wikidata.org/entity/Q2387522,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/20130329KalliopiAngoEla%20011.jpg,Kalliopi Ango Ela,1962-09-24T00:00:00Z
http://www.wikidata.org/entity/Q2388603,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Bays.jpg,Nicolas Bays,1977-05-01T00:00:00Z
http://www.wikidata.org/entity/Q23907483,French politician and economist,http://commons.wikimedia.org/wiki/Special:FilePath/Karine%20Daniel.jpg,Karine Daniel,1974-06-22T00:00:00Z
http://www.wikidata.org/entity/Q239154,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Rama%20Yade%202007%2005%2023%20n1.jpg,Rama Yade,1976-12-13T00:00:00Z
http://www.wikidata.org/entity/Q2395754,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20COUSIN.jpg,Alain Cousin,1947-04-08T00:00:00Z
http://www.wikidata.org/entity/Q2395969,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DeputeXIVeLegVeRep-Marie-Odile%20Bouille.jpg,Marie-Odile Bouillé,1950-10-13T00:00:00Z
http://www.wikidata.org/entity/Q2395973,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Lewarde%20-%20Quatre%20jours%20de%20Dunkerque%2C%20%C3%A9tape%202%2C%202%20mai%202013%2C%20d%C3%A9part%20%28149%29.JPG,Jean-Jacques Candelier,1945-03-07T00:00:00Z
http://www.wikidata.org/entity/Q2396150,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20pierre%20Plancade%20au%20s%C3%A9nat.jpg,Jean-Pierre Plancade,1949-08-02T00:00:00Z
http://www.wikidata.org/entity/Q2398475,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Gilles%20Catoire.jpg,Gilles Catoire,1949-03-03T00:00:00Z
http://www.wikidata.org/entity/Q2401871,conservative French politician and former mayor of Grenoble,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Carignon.jpg,Alain Carignon,1949-02-23T00:00:00Z
